userName,label,test_id,Id,predict_value
uiv8,posLen_tp_10_rand_c,0,183,0.71
uiv8,posLen_tp_10_rand_c,0,91,0.73
uiv8,posLen_tp_10_rand_c,0,76,0.12
uiv8,posLen_tp_10_rand_c,0,209,0.57
uiv8,posLen_tp_10_rand_c,0,781,0.69
uiv8,posLen_tp_10_rand_c,1,597,0.49
uiv8,posLen_tp_10_rand_c,1,894,0.56
uiv8,posLen_tp_10_rand_c,1,776,0.22
uiv8,posLen_tp_10_rand_c,1,187,1.01
uiv8,posLen_tp_10_rand_c,1,468,0.94
uiv8,posLen_tp_10_rand_c,2,694,0.95
uiv8,posLen_tp_10_rand_c,2,562,0.38
uiv8,posLen_tp_10_rand_c,2,811,0.86
uiv8,posLen_tp_10_rand_c,2,816,0.86
uiv8,posLen_tp_10_rand_c,2,432,0.34
uiv8,posLen_tp_10_rand_c,3,246,0.27
uiv8,posLen_tp_10_rand_c,3,799,0.81
uiv8,posLen_tp_10_rand_c,3,463,0.83
uiv8,posLen_tp_10_rand_c,3,698,0.02
uiv8,posLen_tp_10_rand_c,3,500,0.89
uiv8,posLen_tp_10_rand_c,4,597,0.5
uiv8,posLen_tp_10_rand_c,4,894,0.57
uiv8,posLen_tp_10_rand_c,4,776,0.23
uiv8,posLen_tp_10_rand_c,4,187,1.02
uiv8,posLen_tp_10_rand_c,4,468,0.95
uiv8,posLen_tp_10_rand_c,5,246,0.34
uiv8,posLen_tp_10_rand_c,5,799,0.88
uiv8,posLen_tp_10_rand_c,5,463,0.9
uiv8,posLen_tp_10_rand_c,5,698,0.09
uiv8,posLen_tp_10_rand_c,5,500,0.96
uiv8,posLen_tp_10_rand_c,6,694,0.98
uiv8,posLen_tp_10_rand_c,6,562,0.41
uiv8,posLen_tp_10_rand_c,6,811,0.89
uiv8,posLen_tp_10_rand_c,6,816,0.89
uiv8,posLen_tp_10_rand_c,6,432,0.37
