userName,label,test_id,Id,predict_value
yyy,posLen_tp_1_rand_c,0,5,0.22
yyy,posLen_tp_1_rand_c,0,46,0.9
yyy,posLen_tp_1_rand_c,0,40,0.71
yyy,posLen_tp_1_rand_c,0,139,0.33
yyy,posLen_tp_1_rand_c,0,36,0.39
yyy,posLen_tp_1_rand_c,1,332,0.57
yyy,posLen_tp_1_rand_c,1,42,0.69
yyy,posLen_tp_1_rand_c,1,783,0.82
yyy,posLen_tp_1_rand_c,1,49,0.71
yyy,posLen_tp_1_rand_c,1,682,0.85
yyy,posLen_tp_1_rand_c,2,91,0.56
yyy,posLen_tp_1_rand_c,2,793,0.32
yyy,posLen_tp_1_rand_c,2,149,0.25
yyy,posLen_tp_1_rand_c,2,48,0.33
yyy,posLen_tp_1_rand_c,2,51,0.95
yyy,posLen_tp_1_rand_c,3,765,0.7
yyy,posLen_tp_1_rand_c,3,282,0.4
yyy,posLen_tp_1_rand_c,3,345,0.33
yyy,posLen_tp_1_rand_c,3,44,0.5
yyy,posLen_tp_1_rand_c,3,732,0.4
yyy,posLen_tp_1_rand_c,4,446,0.9
yyy,posLen_tp_1_rand_c,4,101,0.98
yyy,posLen_tp_1_rand_c,4,229,0.98
yyy,posLen_tp_1_rand_c,4,38,0.81
yyy,posLen_tp_1_rand_c,4,266,0.81
yyy,posLen_tp_1_rand_c,5,432,0.96
yyy,posLen_tp_1_rand_c,5,732,0.47
yyy,posLen_tp_1_rand_c,5,721,0.48
yyy,posLen_tp_1_rand_c,5,63,0.68
yyy,posLen_tp_1_rand_c,5,214,0.62
yyy,posLen_tp_1_rand_c,6,432,0.97
yyy,posLen_tp_1_rand_c,6,732,0.48
yyy,posLen_tp_1_rand_c,6,721,0.49
yyy,posLen_tp_1_rand_c,6,63,0.69
yyy,posLen_tp_1_rand_c,6,214,0.63
yyy,posLen_tp_1_rand_c,7,432,1.04
yyy,posLen_tp_1_rand_c,7,732,0.55
yyy,posLen_tp_1_rand_c,7,721,0.56
yyy,posLen_tp_1_rand_c,7,63,0.76
yyy,posLen_tp_1_rand_c,7,214,0.7
yyy,posLen_tp_1_rand_c,8,432,1.0
yyy,posLen_tp_1_rand_c,8,732,0.51
yyy,posLen_tp_1_rand_c,8,721,0.52
yyy,posLen_tp_1_rand_c,8,63,0.72
yyy,posLen_tp_1_rand_c,8,214,0.66
