userName,label,test_id,Id,predict_value
xianyuanchu,posLen_tp_12_rand_c,0,199,0.22
xianyuanchu,posLen_tp_12_rand_c,0,686,0.22
xianyuanchu,posLen_tp_12_rand_c,0,777,0.61
xianyuanchu,posLen_tp_12_rand_c,0,835,0.49
xianyuanchu,posLen_tp_12_rand_c,0,17,0.95
xianyuanchu,posLen_tp_12_rand_c,1,143,0.76
xianyuanchu,posLen_tp_12_rand_c,1,699,0.38
xianyuanchu,posLen_tp_12_rand_c,1,312,0.35
xianyuanchu,posLen_tp_12_rand_c,1,166,0.49
xianyuanchu,posLen_tp_12_rand_c,1,807,0.15
xianyuanchu,posLen_tp_12_rand_c,2,622,0.5
xianyuanchu,posLen_tp_12_rand_c,2,495,0.5
xianyuanchu,posLen_tp_12_rand_c,2,234,0.82
xianyuanchu,posLen_tp_12_rand_c,2,94,0.25
xianyuanchu,posLen_tp_12_rand_c,2,987,0.41
xianyuanchu,posLen_tp_12_rand_c,3,508,0.19
xianyuanchu,posLen_tp_12_rand_c,3,542,0.24
xianyuanchu,posLen_tp_12_rand_c,3,365,0.77
xianyuanchu,posLen_tp_12_rand_c,3,541,0.42
xianyuanchu,posLen_tp_12_rand_c,3,625,0.33
xianyuanchu,posLen_tp_12_rand_c,4,473,0.28
xianyuanchu,posLen_tp_12_rand_c,4,781,0.43
xianyuanchu,posLen_tp_12_rand_c,4,961,0.71
xianyuanchu,posLen_tp_12_rand_c,4,402,0.4
xianyuanchu,posLen_tp_12_rand_c,4,904,0.5
xianyuanchu,posLen_tp_12_rand_c,5,708,0.18
xianyuanchu,posLen_tp_12_rand_c,5,893,0.99
xianyuanchu,posLen_tp_12_rand_c,5,898,0.3
xianyuanchu,posLen_tp_12_rand_c,5,506,0.25
xianyuanchu,posLen_tp_12_rand_c,5,899,0.42
xianyuanchu,posLen_tp_12_rand_c,6,708,0.19
xianyuanchu,posLen_tp_12_rand_c,6,893,1.0
xianyuanchu,posLen_tp_12_rand_c,6,898,0.31
xianyuanchu,posLen_tp_12_rand_c,6,506,0.26
xianyuanchu,posLen_tp_12_rand_c,6,899,0.43
xianyuanchu,posLen_tp_12_rand_c,7,708,0.24
xianyuanchu,posLen_tp_12_rand_c,7,893,1.05
xianyuanchu,posLen_tp_12_rand_c,7,898,0.36
xianyuanchu,posLen_tp_12_rand_c,7,506,0.31
xianyuanchu,posLen_tp_12_rand_c,7,899,0.48
xianyuanchu,posLen_tp_12_rand_c,8,708,0.2
xianyuanchu,posLen_tp_12_rand_c,8,893,1.01
xianyuanchu,posLen_tp_12_rand_c,8,898,0.32
xianyuanchu,posLen_tp_12_rand_c,8,506,0.27
xianyuanchu,posLen_tp_12_rand_c,8,899,0.44
